danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.592,0.729,8,-4.156,1,0.0448,0.022,0,0.0653,0.709,116.03,audio_features,1N62wozuHCvczCkY4QidpP,spotify:track:1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,236267,4
0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,audio_features,5kRPPEWFJIMox5qIkQkiz5,spotify:track:5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,224867,4
0.564,0.207,3,-10.926,1,0.032,0.892,1.8e-06,0.102,0.0898,139.933,audio_features,68wibJU4yMiqNX79IaLAsN,spotify:track:68wibJU4yMiqNX79IaLAsN,https://api.spotify.com/v1/tracks/68wibJU4yMiqNX79IaLAsN,https://api.spotify.com/v1/audio-analysis/68wibJU4yMiqNX79IaLAsN,265840,4
0.51,0.405,11,-11.986,1,0.0376,0.442,0.272,0.123,0.102,131.702,audio_features,37CwCNOBpPq41faiRxvVAV,spotify:track:37CwCNOBpPq41faiRxvVAV,https://api.spotify.com/v1/tracks/37CwCNOBpPq41faiRxvVAV,https://api.spotify.com/v1/audio-analysis/37CwCNOBpPq41faiRxvVAV,210467,4
0.591,0.423,3,-5.228,1,0.0299,0.67,0,0.177,0.345,120.177,audio_features,5udBIsHBmGtQqKnYup1hsx,spotify:track:5udBIsHBmGtQqKnYup1hsx,https://api.spotify.com/v1/tracks/5udBIsHBmGtQqKnYup1hsx,https://api.spotify.com/v1/audio-analysis/5udBIsHBmGtQqKnYup1hsx,201456,4
0.589,0.273,1,-15.391,1,0.0364,0.851,0.102,0.108,0.117,135.116,audio_features,4xM23PODyo70AoJrvJdrVO,spotify:track:4xM23PODyo70AoJrvJdrVO,https://api.spotify.com/v1/tracks/4xM23PODyo70AoJrvJdrVO,https://api.spotify.com/v1/audio-analysis/4xM23PODyo70AoJrvJdrVO,250067,4
0.457,0.451,10,-6.997,1,0.029,0.517,0,0.0928,0.185,74.923,audio_features,4EHWldZTas5KUyFtT0rQlY,spotify:track:4EHWldZTas5KUyFtT0rQlY,https://api.spotify.com/v1/tracks/4EHWldZTas5KUyFtT0rQlY,https://api.spotify.com/v1/audio-analysis/4EHWldZTas5KUyFtT0rQlY,205667,4
0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,audio_features,5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,120027,4
0.597,0.4,7,-5.853,1,0.198,0.755,0,0.11,0.398,159.119,audio_features,6BpmUtZ0zPlqYSCFoPfEvb,spotify:track:6BpmUtZ0zPlqYSCFoPfEvb,https://api.spotify.com/v1/tracks/6BpmUtZ0zPlqYSCFoPfEvb,https://api.spotify.com/v1/audio-analysis/6BpmUtZ0zPlqYSCFoPfEvb,184396,4
0.543,0.152,4,-14.381,1,0.0334,0.958,0.0354,0.0844,0.0723,106.488,audio_features,1npdBQWjE8idyDXl5YVuWB,spotify:track:1npdBQWjE8idyDXl5YVuWB,https://api.spotify.com/v1/tracks/1npdBQWjE8idyDXl5YVuWB,https://api.spotify.com/v1/audio-analysis/1npdBQWjE8idyDXl5YVuWB,239653,4
0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,audio_features,1almCHdsfikRPfVB9VrEdT,spotify:track:1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,185200,4
0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4
0.421,0.154,0,-12.405,1,0.0319,0.102,0.00692,0.207,0.0949,99.886,audio_features,2laqT2P4ecSs52ScoxqnYH,spotify:track:2laqT2P4ecSs52ScoxqnYH,https://api.spotify.com/v1/tracks/2laqT2P4ecSs52ScoxqnYH,https://api.spotify.com/v1/audio-analysis/2laqT2P4ecSs52ScoxqnYH,112800,4
