danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.326,0.565,2.0,0.901242861941552,1.0,0.0349,0.00677,0.0051,0.0574,0.0741,0.8617737905733773,audio_features,3MKO3Aa7gFS7QrdUPTJiYq,spotify:track:3MKO3Aa7gFS7QrdUPTJiYq,https://api.spotify.com/v1/tracks/3MKO3Aa7gFS7QrdUPTJiYq,https://api.spotify.com/v1/audio-analysis/3MKO3Aa7gFS7QrdUPTJiYq,322533.0,3.0
0.581,0.76,2.0,0.9316425932146456,1.0,0.0378,0.00117,0.0419,0.349,0.515,0.5605899282092369,audio_features,0x1AGUtXLVzhbNBaIx90zc,spotify:track:0x1AGUtXLVzhbNBaIx90zc,https://api.spotify.com/v1/tracks/0x1AGUtXLVzhbNBaIx90zc,https://api.spotify.com/v1/audio-analysis/0x1AGUtXLVzhbNBaIx90zc,200160.0,4.0
0.651,0.793,4.0,0.7955995969096404,0.0,0.0338,0.0538,0.01,0.137,0.682,0.1640223911278845,audio_features,73fzhVcs7n1wZz84eoE2vs,spotify:track:73fzhVcs7n1wZz84eoE2vs,https://api.spotify.com/v1/tracks/73fzhVcs7n1wZz84eoE2vs,https://api.spotify.com/v1/audio-analysis/73fzhVcs7n1wZz84eoE2vs,232533.0,4.0
0.582,0.817,1.0,0.9338259993281828,0.0,0.0631,0.000988,0.0139,0.129,0.28,0.8117732634752634,audio_features,3FJuFr00K5IpgvTCDDaqW5,spotify:track:3FJuFr00K5IpgvTCDDaqW5,https://api.spotify.com/v1/tracks/3FJuFr00K5IpgvTCDDaqW5,https://api.spotify.com/v1/audio-analysis/3FJuFr00K5IpgvTCDDaqW5,223733.0,4.0
0.246,0.768,9.0,0.7673832717500838,1.0,0.0387,0.000631,0.301,0.102,0.35,1.0,audio_features,61qn7uoDsuswZs5p2DkFiP,spotify:track:61qn7uoDsuswZs5p2DkFiP,https://api.spotify.com/v1/tracks/61qn7uoDsuswZs5p2DkFiP,https://api.spotify.com/v1/audio-analysis/61qn7uoDsuswZs5p2DkFiP,212733.0,4.0
0.755,0.691,5.0,0.3132348001343635,1.0,0.0374,0.638,0.00496,0.14,0.966,0.2380691341886378,audio_features,7HJJTjIw2pKWDnfnygkGUo,spotify:track:7HJJTjIw2pKWDnfnygkGUo,https://api.spotify.com/v1/tracks/7HJJTjIw2pKWDnfnygkGUo,https://api.spotify.com/v1/audio-analysis/7HJJTjIw2pKWDnfnygkGUo,280853.0,4.0
0.597,0.532,7.0,0.2462210278804164,1.0,0.165,0.594,0.00174,0.384,0.726,0.1753339166552462,audio_features,1CFwwYZ58s34axN637i9Gq,spotify:track:1CFwwYZ58s34axN637i9Gq,https://api.spotify.com/v1/tracks/1CFwwYZ58s34axN637i9Gq,https://api.spotify.com/v1/audio-analysis/1CFwwYZ58s34axN637i9Gq,236853.0,4.0
0.899,0.399,11.0,0.923076923076923,1.0,0.038,0.61,1.52e-05,0.0923,0.544,0.2430238564606415,audio_features,12jjuxN1gxlm29cqL5M6MW,spotify:track:12jjuxN1gxlm29cqL5M6MW,https://api.spotify.com/v1/tracks/12jjuxN1gxlm29cqL5M6MW,https://api.spotify.com/v1/audio-analysis/12jjuxN1gxlm29cqL5M6MW,179347.0,4.0
0.816,0.794,7.0,1.0,1.0,0.0486,0.00644,0.00668,0.0791,0.786,0.2003921609968479,audio_features,3fCJRE4P1uU8dcqEW5mnM6,spotify:track:3fCJRE4P1uU8dcqEW5mnM6,https://api.spotify.com/v1/tracks/3fCJRE4P1uU8dcqEW5mnM6,https://api.spotify.com/v1/audio-analysis/3fCJRE4P1uU8dcqEW5mnM6,196147.0,4.0
0.78,0.386,0.0,0.4633859590191468,1.0,0.0465,0.631,2.64e-05,0.0955,0.427,0.0,audio_features,4VQu1ooCteGDynSZYUgvT4,spotify:track:4VQu1ooCteGDynSZYUgvT4,https://api.spotify.com/v1/tracks/4VQu1ooCteGDynSZYUgvT4,https://api.spotify.com/v1/audio-analysis/4VQu1ooCteGDynSZYUgvT4,212707.0,4.0
0.871,0.346,5.0,0.4313066845817937,1.0,0.0522,0.298,9.24e-06,0.108,0.659,0.369390358321298,audio_features,2iXdwVdzA0KrI2Q0iZNJbX,spotify:track:2iXdwVdzA0KrI2Q0iZNJbX,https://api.spotify.com/v1/tracks/2iXdwVdzA0KrI2Q0iZNJbX,https://api.spotify.com/v1/audio-analysis/2iXdwVdzA0KrI2Q0iZNJbX,207680.0,4.0
0.373,0.567,7.0,0.2038965401410814,1.0,0.032,0.0236,3.47e-06,0.0916,0.298,0.6617716821809211,audio_features,0W7AbEauB7cP4pidLclApe,spotify:track:0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/tracks/0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/audio-analysis/0W7AbEauB7cP4pidLclApe,246267.0,4.0
0.338,0.34,9.0,0.0,0.0,0.0339,0.58,0.0032,0.116,0.197,0.0782108181616927,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830.0,4.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
