danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.785,0.528,9.0,0.7466383581033263,0.0,0.0665,0.0715,0.0,0.132,0.184,0.1676277017874055,audio_features,3ze5haYQIPLiNHq3Iahz98,spotify:track:3ze5haYQIPLiNHq3Iahz98,https://api.spotify.com/v1/tracks/3ze5haYQIPLiNHq3Iahz98,https://api.spotify.com/v1/audio-analysis/3ze5haYQIPLiNHq3Iahz98,208720.0,4.0
0.671,0.38,4.0,0.459660297239915,0.0,0.0844,0.345,6.59e-05,0.302,0.267,0.2385484973087021,audio_features,3CtCEiLXME6V5ztyobwqfv,spotify:track:3CtCEiLXME6V5ztyobwqfv,https://api.spotify.com/v1/tracks/3CtCEiLXME6V5ztyobwqfv,https://api.spotify.com/v1/audio-analysis/3CtCEiLXME6V5ztyobwqfv,194711.0,4.0
0.8,0.548,9.0,0.8358103326256192,0.0,0.0555,0.242,0.000242,0.0741,0.264,0.3489936104151434,audio_features,645IXl7jWVyMVKYCSJWq2N,spotify:track:645IXl7jWVyMVKYCSJWq2N,https://api.spotify.com/v1/tracks/645IXl7jWVyMVKYCSJWq2N,https://api.spotify.com/v1/audio-analysis/645IXl7jWVyMVKYCSJWq2N,197482.0,4.0
0.758,0.427,10.0,0.5603326256192498,0.0,0.113,0.31,0.0,0.115,0.489,0.4186197058153614,audio_features,0Cyui3k9S61bue3uMkBD9S,spotify:track:0Cyui3k9S61bue3uMkBD9S,https://api.spotify.com/v1/tracks/0Cyui3k9S61bue3uMkBD9S,https://api.spotify.com/v1/audio-analysis/0Cyui3k9S61bue3uMkBD9S,180000.0,4.0
0.746,0.251,11.0,0.0,0.0,0.259,0.782,0.00203,0.106,0.18,0.4196746466547586,audio_features,5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,120027.0,4.0
0.805,0.544,7.0,0.7196567586694975,1.0,0.121,0.0228,2.37e-05,0.049,0.83,0.0375582914753586,audio_features,2XbcltKrNtMSdVjaoFYVfO,spotify:track:2XbcltKrNtMSdVjaoFYVfO,https://api.spotify.com/v1/tracks/2XbcltKrNtMSdVjaoFYVfO,https://api.spotify.com/v1/audio-analysis/2XbcltKrNtMSdVjaoFYVfO,206947.0,4.0
0.861,0.892,1.0,1.0,1.0,0.0369,0.015,0.205,0.0753,0.94,0.0,audio_features,60S3zlyFCTzmcrNFUzi5y1,spotify:track:60S3zlyFCTzmcrNFUzi5y1,https://api.spotify.com/v1/tracks/60S3zlyFCTzmcrNFUzi5y1,https://api.spotify.com/v1/audio-analysis/60S3zlyFCTzmcrNFUzi5y1,183676.0,4.0
0.333,0.603,2.0,0.9260438782731776,1.0,0.0388,0.491,3.17e-05,0.0752,0.216,1.0,audio_features,2hE4fI4ZeviIEn6hJf1AN1,spotify:track:2hE4fI4ZeviIEn6hJf1AN1,https://api.spotify.com/v1/tracks/2hE4fI4ZeviIEn6hJf1AN1,https://api.spotify.com/v1/audio-analysis/2hE4fI4ZeviIEn6hJf1AN1,271268.0,3.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
