danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.611,0.842,8.0,0.9967406380027739,1.0,0.0333,0.127,0.0,0.0858,0.642,0.3042496096059673,audio_features,4wrjIq1lskP8tZuQBEdcux,spotify:track:4wrjIq1lskP8tZuQBEdcux,https://api.spotify.com/v1/tracks/4wrjIq1lskP8tZuQBEdcux,https://api.spotify.com/v1/audio-analysis/4wrjIq1lskP8tZuQBEdcux,220413.0,4.0
0.765,0.502,9.0,0.774757281553398,1.0,0.0321,0.119,0.0011,0.171,0.836,0.9735593323124971,audio_features,7MooGz4ZPE4bNxjFegR6Jx,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/tracks/7MooGz4ZPE4bNxjFegR6Jx,https://api.spotify.com/v1/audio-analysis/7MooGz4ZPE4bNxjFegR6Jx,289440.0,4.0
0.623,0.449,5.0,0.36282940360610266,1.0,0.0253,0.212,0.0,0.0613,0.572,0.06661714095119682,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000.0,4.0
0.425,0.554,6.0,1.0,1.0,0.0298,0.134,8.56e-05,0.0963,0.288,0.05955214603010957,audio_features,6LCEyZZHFF4ebF1Mike1s5,spotify:track:6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/tracks/6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/audio-analysis/6LCEyZZHFF4ebF1Mike1s5,237297.0,4.0
0.571,0.438,2.0,0.8015256588072123,1.0,0.0279,0.534,1.56e-05,0.187,0.444,1.0,audio_features,5hviCr3lgg6LY6noG6DPKs,spotify:track:5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/tracks/5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/audio-analysis/5hviCr3lgg6LY6noG6DPKs,230549.0,4.0
0.583,0.947,5.0,0.932385575589459,1.0,0.0378,0.0185,0.00109,0.0679,0.803,0.840810200275929,audio_features,07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/audio-analysis/07GvNcU1WdyZJq3XxP0kZa,223613.0,4.0
0.447,0.954,8.0,0.727877947295423,1.0,0.0751,0.0235,0.403,0.298,0.331,0.6589548052578116,audio_features,0bVtevEgtDIeRjCJbK3Lmv,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/tracks/0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/audio-analysis/0bVtevEgtDIeRjCJbK3Lmv,272027.0,4.0
0.725,0.853,2.0,0.743619972260749,1.0,0.0353,0.0348,0.127,0.196,0.904,0.8534544186540124,audio_features,7fSGbZLhWlAiCC3HDPAULu,spotify:track:7fSGbZLhWlAiCC3HDPAULu,https://api.spotify.com/v1/tracks/7fSGbZLhWlAiCC3HDPAULu,https://api.spotify.com/v1/audio-analysis/7fSGbZLhWlAiCC3HDPAULu,222813.0,4.0
0.64,0.651,4.0,0.24854368932038842,0.0,0.0517,0.142,0.28,0.0341,0.801,0.48040449370063215,audio_features,4c4jJJoaiY21t2TyRZgdWS,spotify:track:4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/tracks/4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/audio-analysis/4c4jJJoaiY21t2TyRZgdWS,271573.0,4.0
0.602,0.24,4.0,0.0,1.0,0.0306,0.252,0.00101,0.219,0.208,0.0,audio_features,737c89v3Zdit8EUyNJ7KeS,spotify:track:737c89v3Zdit8EUyNJ7KeS,https://api.spotify.com/v1/tracks/737c89v3Zdit8EUyNJ7KeS,https://api.spotify.com/v1/audio-analysis/737c89v3Zdit8EUyNJ7KeS,307867.0,4.0
0.956,0.745,11.0,0.9578363384188626,0.0,0.12,0.206,0.0,0.0615,0.912,0.410649039554875,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240.0,4.0
0.967,0.583,7.0,0.9017337031900138,0.0,0.0789,0.0584,0.0,0.0519,0.964,0.5611213026273897,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733.0,4.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
